listing_id,id,date,reviewer_id,reviewer_name,comments
11101624,68502285,2016-04-05,63080895,Kelly,"Amanda is wonderful host! She was very generous with her home and made me feel very comfortable. The bus was perfect. Extra blankets and space heaters were available if it got too cold, and the bed was great! I also enjoyed being so close to the light rail, which can get you to downtown or to/from the airport. (It was only a little more than a block away). Highly recommend. "
11101624,69932330,2016-04-14,17305281,Maricela,Amazing bus! Amanda was sweet helped me with my bags and showed me around. The heater made me feel soo comfy that I overslept. I woke up at 6 am only to see the entire bus filled with a blue aura. Wow. Cool vibes. Zero her cat is a sweetie. I would love to come back here the next time I visit :) 
11101624,70385878,2016-04-17,67349671,Gerda,Amanda was very nice and the bus very cozy. 
11101624,72558584,2016-05-03,68764595,Thomas,"The stay at the bus was Awesome!! If your into the whole simple living and staying thing this place is rad. Warm sleep area, friendly host, and just very laid back and nice. "
11101624,72910201,2016-05-05,60555872,Megan,This was a great little place to spend the night! Unique and cozy. Perfect access to everything I needed. I was in and out but hosts seemed very kind! 
11101624,73909522,2016-05-11,62861008,Kiley,"Amanda was incredibly warm and welcoming and made my stay so comfortable. Her rundown of what to use/where things were/how to get around was clear, concise and helpful. The bus is adorable... I felt like I was living inside the Instagram Nashville filter lol. Pretty dream-like! Amanda answered all my questions, made me a hand-drawn map to get around, and drove me 20 minutes to meet my next ride the morning of my departure. The hospitality was in full effect. 100% would go back. Also, Zero the cat is a supermodel and I love him. "
11101624,74369332,2016-05-15,69579056,Rick,"Loved the bus!  The bed was so comfortable.  I had easy access to the kitchen and bathroom in the house.  Amanda and her roommate were really cool too.  So much more personal an experience than a hotel.  We sat around and drank coffee and had great discussions in the morning.  There wasn't an air conditioner which concerned me when I first got there because the next day was supposed to get up to 90.  But even without an air conditioner the bus was totally comfortable at night.  I slightly opened a few windows and it was plenty cool that night.  Portland is not like Nashville where I'm from.  You'd melt in 90 degree weather in Nashville without AC, but it ended up not being a problem at all.  I slept really well both nights I was there.  The bus is centrally located as well.  I was 15 minutes from everything.  If, and when I visit Portland again, I'll definitely check to see if the bus is available!  I mean I got to post on (SENSITIVE CONTENTS HIDDEN) that I was literally living in a van down by the river!  Thanks Amanda!"
11101624,75372882,2016-05-21,48262095,Rachel,Amanda was wonderful! It's located in a nice and quite neighborhood. The description was 100% accurate and the max and bus line are within walking distance. No need to rent a car. Highly recommended  to anyone looking for a home away from home. ;-)
11101624,75758837,2016-05-22,72371887,Joe,We had an awesome experience. Amanda was super easy to coordinate with and everything was like she said. The bus is super cozy and was just what we needed for our short stay in Portland. It was close to down town and we felt very welcomed. If we ever do another short trip like this to Portland we will stay here again.
11101624,76137444,2016-05-25,61539805,Jessica,I absolutely loved staying at the bus - it felt like a sanctuary for the spirit! This was the perfect way to experience Portland! Amanda was incredibly friendly and her home was extrmely welcoming & comforting. The location is  ideal for all major transit routes and easy to get to and from the city. I would highly recommend the bus to anyone looking for a peaceful Portland experience !!!!
11101624,76661422,2016-05-28,41366479,Kate,Unique experience! If you're looking for something different this is it. Super cute bus with very comfortable bed. Lots of blankets and a heater in case it gets cold. Would stay here again!
11101624,77744028,2016-06-03,8029914,Brittany,Amanda was a great host. Super accommodating at check-in. For the rest of the stay I had privacy and quiet in my bus retreat.
11101624,79818478,2016-06-14,9646099,Julienne,"Amanda was there to greet me when I got there, and graciously let me drop my bags off at her house before check in time so I could continue on the day trip I had planned. She was so nice to talk to, as well as her roommate and their pets. The bus was extremely comfortable. I thought it would be slightly annoying with the bathroom being in the house, but it was perfect. I would stay here just as quickly as staying in any other type of Airbnb accommodation. I didn't get to explore the neighborhood much, but it seemed very sweet and residential."
11101624,79941865,2016-06-15,77369696,Angela,Amanda was super accommodating even though I was extremely last minute! She was kind and did not seem to be bothered by my last minute arrival/booking at all. The space was just as described and very cute. I would definitely stay here again!
